Datetime,Username,Text
2021-12-01 23:53:34+00:00,dr_francis1,"@BenopaOnyx1 Breaking: Ghana Records 2 cases of the New Coronavirus variant; Omicron Covid-19 variant. 

Intensify the wearing of our nose masks, use your sanitizers, go for your vaccine shots. 

Be careful out there! https://t.co/v0u4kMzjvm"
2021-12-01 23:53:33+00:00,Douglas66124758,"Gente vamos continuar usando máscara porque a pandemia não acabou. A vacina salvar mais o uso de máscara essencial. 
#RiodeJaneiro #SaoPaulo  #Brasil #COVID19 #coronavirus #variantesudafricana #Omicron"
2021-12-01 23:53:33+00:00,JackDaw68083738,"Is it just me, or are half of London’s people under 30 just selfish twats who can’t be arsed to put a bit of cloth over their faces whilst on the bus?
#omicron
#visitinglondon
#fromthecountryside"
2021-12-01 23:53:31+00:00,Austinhenard,"South African Doctor who discovered Omicron virus says the world has gone absolutely bonkers.

""Nothing I have seen about this new variant warrants the extreme action the UK Government has taken in response to it. No one in South Africa is hospitalized
."""
2021-12-01 23:53:30+00:00,ClareKuehn,"#BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #science #sciencewins #Australia #India #Ghana #DeltaVariant #Arizona #Israel #murder #children #mamabear #Notaboutavirus #omicron

#France new fake #normal. https://t.co/uF49Ib0Yka"
2021-12-01 23:53:29+00:00,tompor,Omicron variant detected in US https://t.co/zIfF0taTQB via @USATODAY
2021-12-01 23:53:29+00:00,Samamiller4,"Dana Carvey (Church Lady) - https://t.co/jG9twDYBBE 
Mandates rejected in courts.
Riots over lockdowns and restrictions.
Liberals approval plummets.
Media ignored.
Now a new variant.
#Omicron"
2021-12-01 23:53:25+00:00,Busines65959783,Will Omicron throw a spanner in the wheel of recovery? https://t.co/1GmbGI2EFS
2021-12-01 23:53:25+00:00,Doralzuela_,#1Dic OMS ve posible que vacunas reduzcan eficacia ante variante ómicron. https://t.co/2Iz94M51lp
2021-12-01 23:53:25+00:00,BogeyTrain76,"@CTVNews Since you guys do content now instead of news ill try to help…no deaths in kids under 10 due to omicron, delta or COVID, try to do better Katie Telford."
2021-12-01 23:53:25+00:00,eiknuJRR,@hugodejonge Doctor who discovered the Omicron variant confirms there is no need to panic https://t.co/zG0wo6z35M
2021-12-01 23:53:22+00:00,halloussi,"Il s'est avéré que ces cas sont Delta.
Imaginez qu'on est soulagé qd les cas ne sont pas Omicron, et pourtant ce dernier n'a tué personne depuis son apparition il y a 3 semaines.
https://t.co/08CWbNxT1G"
2021-12-01 23:53:22+00:00,lovemakeshare,"Somewhere in the world, a sci-fi author who had JUST finished their magnum opus saw the news about The Omicron Variant and frantically started brainstorming new titles

#writing #writinglife #scifiwriting #amwriting"
2021-12-01 23:53:20+00:00,diffid3nt3,"@Artedome @leone52641 Infatti, nonostante le prime informazioni che arrivano su Omicron parlino di una flebile influenza, i media hanno subito iniziato ad associare alla nuova variante le più comuni infiammazioni del muscolo cardiaco e non solo quelle."
2021-12-01 23:53:20+00:00,nicavarnicallar,Ómicron ya andaba desde 2015 https://t.co/cBuNO9H6oi
2021-12-01 23:53:19+00:00,jowaseul,omicron variant siguro ng shabu
2021-12-01 23:53:19+00:00,theory_rooms,"The pandemic isn't over until it's over for everyone (or at least 80% of people)! If we don't want more #Omicron variants, we need to step up vaccinations in African countries and other underserved places where too few have received vaccines. https://t.co/9pyufHOJGk"
2021-12-01 23:53:16+00:00,mintotsai,I want to intensely breathe the air of someone with Omicron. https://t.co/ASMgxMIUPS
2021-12-01 23:53:16+00:00,hswapnil,"Highest vaccinated state (excepting Puerto Rico)? https://t.co/Vyu0YuYMsd
Cancelling surgeries 

And omicron still to come"
2021-12-01 23:53:14+00:00,DarkPoolTrade,"@Ashleyfutures Omicron == 15 == Optics:
https://t.co/6kKgS3YmvM"
2021-12-01 23:53:13+00:00,Randette_Brown,⚡️ “California confirms nation’s first Omicron variant case” by @latimes https://t.co/Nela4bOUKJ
2021-12-01 23:53:13+00:00,lam1960,"@POTUS @JoeBiden @VP @FLOTUS @GOP @NRSC 
@CDCDirector 
What about the open border??? Are you going to close it because of Omicron????  The border us open for anyone to cone across!! What a joke! Failed policies
@RandPaul 
@SecMayorkas
@BretBaier"
2021-12-01 23:53:13+00:00,victor_abrego,"@ArturoErdely Este cierre de año resultara interesante, pues si este leve repunte es sin Omicron...no imagino en los prox dias que ya acepte el gob que esta propagandose, lastima que no sabemos que edades son las mas afectadas a hoy en cuanto a contagio (en gravedad son de 60y +)"
2021-12-01 23:53:13+00:00,Zirphire,พบ #omicron ที่สหรัฐอเมริกาแล้ว https://t.co/cr7iCYU9aX
2021-12-01 23:53:13+00:00,mount_xm,Everyone is going to get the sniffles and then natural immunity. Everyone should be kissing South africans.Go Omicron 😆
2021-12-01 23:53:12+00:00,chali4PA,How could it be? I hope understanding the omicron variant will be a top priority than finding a vaccines for it 👇 https://t.co/4jFocet1UP
2021-12-01 23:53:11+00:00,CHVNoticias,"#CHVNoticias | Inician cambios en Plan Fronteras Protegidas por variante ómicron.

📺 En vivo https://t.co/JkS0RTKgPL
📡 YouTube https://t.co/ZZSe5GenzW https://t.co/LQfSE14Pe4"
2021-12-01 23:53:06+00:00,Tomo_ORLHNS,"世界の動きは早い
WHO「VOC（Variant of Concern）だ」←検出された直後に声明
各国の厳格な入国制限
世界中でomicronの分析が進む（南アでの感染割合、英国でも市中感染があったので増加を注視、デルタと比べて感染伝播性・重症化率・ワクチンeffectiveness・抗体による中和能の評価など）"
2021-12-01 23:53:05+00:00,CNBCi,Stock futures inch higher after sell-off prompted by first U.S. omicron case https://t.co/2BBmrLR7z2
2021-12-01 23:53:05+00:00,AskmeLa71681730,"@FoxBusiness @FoxNews The cold, the flu, hell allergies are worse then the omicron, but we need a vaccine for it?"
2021-12-01 23:53:05+00:00,danthemanstonks,@OmglolU just curious how does spreading fear benefit you? Not 1 american has died of omicron variant
2021-12-01 23:53:05+00:00,CabbageTV,MUSC watching closely for omicron COVID-19 variant through sequencing https://t.co/ChyE5uLMFg
2021-12-01 23:53:05+00:00,pete_lighthouse,Covid: Omicron now in 23 countries and we'll know more on transmissibili... https://t.co/ZJDS9GgD4D via @YouTube
2021-12-01 23:53:05+00:00,edsum182,Cada vez que leo sobre la nueva variante #Omicron siento que hablan de un Transformer 🙈 #Decepticons
2021-12-01 23:53:02+00:00,LeeRuss02020382,@kevindowneyjr Omicron. You mean a cold?
2021-12-01 23:53:01+00:00,univisionNY,"La asesora financiera Mayra Rocha explica por qué bajaron las acciones en el mercado de valores y cuál es la relación con la nueva variante #ómicron.

✅  Más noticias en español las 24 horas en nuestro canal Noticias Univision 24/7 en @PrendeTV.
👉  https://t.co/gMsyscgHbu https://t.co/ML9eTfRwjt"
2021-12-01 23:53:00+00:00,FabiCAI90,@devgr98 Al parecer en Youtube Omicron 1964
2021-12-01 23:53:00+00:00,thenib,Where could Omicron have possibly come from? https://t.co/cNHxru65xJ https://t.co/891ujtL4S6
2021-12-01 23:53:00+00:00,andyxdeusvult,Omicron é nome de transformers
2021-12-01 23:52:59+00:00,Griver1980,"So now a new omicron variant has been detected in California. Since it will more than likely spread, hope not, anti vaccers, Republicans, etc are going to point fingers instead of helping to do something about it. How bout we all get vaccinated and stop bitching about it 🤷"
2021-12-01 23:52:59+00:00,AngutThe,The news about Omicron is more suspicious than alarming https://t.co/UDmLBpwfiF
2021-12-01 23:52:59+00:00,Guchijones4,Wizkid was checking for omicron virus 🦠 on Tems bumbum.
2021-12-01 23:52:58+00:00,isbeenyoudrew,una amiga me envió una noticia q había el primer caso de ómicron en california preguntándome si sabía si mis pasajes tenían reembolso??? wtf por qué me dice esa wea de verdad q si yo no puedo viajar y ver a justin prefiero m0rir ahora estoy tan triste pensando en esa posibilidad
2021-12-01 23:52:58+00:00,Onna118,"The FIRST case of OMICRON in the USA !!!!!!!!
💥💣 HE WAS FULLY VACCINATED ‼️💥💣 https://t.co/LFFnl69dJU"
2021-12-01 23:52:57+00:00,JUANJO_GarH,"Omicron suena más perrón que Delta
Ahora si tiene nombre de aniquilador de la especie"
2021-12-01 23:52:56+00:00,ZazaS_,"Ômicron pode diminuir eficácia de vacinas, diz OMS ☛ https://t.co/YuVdwJmXRW https://t.co/e7blZi3gcY"
2021-12-01 23:52:55+00:00,8bells,Don Martin: Ready. Fire. Aim. How the feds are targeting Omicron https://t.co/TwZMpzmhU0 via @CTVNews
2021-12-01 23:52:55+00:00,simonklyne,#Omicron #OmicronVariant https://t.co/JPudDApcAg
2021-12-01 23:52:53+00:00,Fabro_CS,"Sin sonar conspiranóico. No es muy raro que en vez de ponerle el nombre Covid-21 (más obvio) a la variante, le pongan otro nombre y más fuerte? ""OMICRON"". Siento que tratan de crear pánico. Por alguna razón. 🧐"
2021-12-01 23:52:52+00:00,5Star_PityRate,oh omicron i know that https://t.co/4mz2lwGwKg
2021-12-01 23:52:51+00:00,dailynewskit1,"Under 30 Disruptors; Plus, Omicron Reaches U.S. https://t.co/TesK9xVsJ6"
2021-12-01 23:52:51+00:00,englishheadline,Wall Street closes lower as Omicron fuels volatility | Financial Markets News #englishheadline #Wall #Street #closes #Omicron #fuels #volatility #Financial #Markets #News https://t.co/whq24Kk7OK
2021-12-01 23:52:51+00:00,liza777777,"@nytimes..
The WHO scolded wealthy countries that imposed travel bans in response to the Omicron variant ..

 The WHO.
declared a pandemic and has not even bothered to see if the vaccines work. 
Not even bothered to set a basic criteria to signify the  pandemic is over."
2021-12-01 23:52:51+00:00,SnowakaSnow,@CTVNews Omicron isn’t deadly at all
2021-12-01 23:52:50+00:00,ayushiv26,"$DWAC We need “Social Truth”, Omicron variant are spreading… Japan, Hong Kong Europe are blocking traveling… what US do? 💯"
2021-12-01 23:52:48+00:00,el_flacotirador,@GeancarloSC Efecto Omicron
2021-12-01 23:52:48+00:00,pinktwiink,omicron please i need to study abroad next summer and drink wine and work in a roman bakery
2021-12-01 23:52:47+00:00,Enichan,"@gaycodegal oh no im not that worried about omicron tbh, signs seem relatively encouraging. i just find it ... interesting... that the powers what be rarely touch on how extremely transmissible covid really is"
2021-12-01 23:52:46+00:00,jt120651,Omicron Prompts Swift Reconsideration of Boosters Among Scientists https://t.co/vePtzymryC
2021-12-01 23:52:46+00:00,mxDonPixel,Tengo un amigo que le da el Ómicron los domingos en la mañana. https://t.co/GvNoaFkO2L
2021-12-01 23:52:46+00:00,RNZPacific,"Fiji Health authorities have asked passengers who arrived in Fiji last week from Africa to self isolate pending investigations they may have been exposed to the new Covid-19 variant, Omicron.

https://t.co/lWECRd2qMi"
2021-12-01 23:52:46+00:00,TodayHeadline42,Why California isnt planning new lockdowns or restrictions for the Omicron variant – Yahoo News https://t.co/Bp4RP1Th9n
2021-12-01 23:52:45+00:00,IsabelleForger,"@BaalbakiFootbal Le Dr Coetzee y précise (comme elle l'avait déjà fait précédemment) que pour le moment, elle n'a vu que des patients jeunes et qu'elle ne sait pas comment #Omicron affectera des gens plus âgés, en particulier ceux qui ne sont pas vaccinés."
2021-12-01 23:52:44+00:00,santinosmithh,"@raptvcom Natural selection strikes again! SOON, all of you pro-vaxxers and guinea pigs 🦧 will see the TRUTH about this ""VIRUS"".. #FauciLiedPeopleDied #Trump2024 #Fuck12 Notice how California, the vaccine capital of the world, got the ""Omicron"" FIRST? 🤔🤔🤔"
2021-12-01 23:52:44+00:00,vonragz,Omicron sounds cool asf 🥶
2021-12-01 23:52:43+00:00,JoeSollers1,"@RealMattCouch They are using Omicron to hide the vaccine deaths, they want you locked down and there could be comm outage. This was planned all along but many people went along with the narrative and many felt like they had no choice. This is what a central bank money printing ponzi creates"
2021-12-01 23:52:43+00:00,PeterAApe,"@sebastian2000 @arnoldsuarezg Suponiendo que no sea fake el titular, no habra querido decir que omicron se contagia entre vacunados y no vacunados por igual.

Las vacunas no previenen el contagio esto se ha explicado hasta el hartazgo pero tú cabecita conspiranoica no da para tanto."
2021-12-01 23:52:42+00:00,albertgalco,¿Cuán peligrosa es la variante ómicron? https://t.co/p0ZzQokh1t a través de @CNNEE
2021-12-01 23:52:41+00:00,dragonfire55555,First confirmed U.S. case of Omicron variant detected in California https://t.co/1WHBo1OFiV via @YahooNews
2021-12-01 23:52:41+00:00,TotallyKrennic,Remember Omicron Theta. https://t.co/mEruS1rQg5
2021-12-01 23:52:40+00:00,coughlin582,Good news on delta and the mRNA vaccines. Next question is protection against omicron variant. BioNTech/Pfizer and @moderna_tx both effective. Thanks @EricTopol https://t.co/jYM48p16DF
2021-12-01 23:52:40+00:00,economiaglobalp,Detectan en EE.UU. el primer caso de la variante ómicron del COVID-19 https://t.co/jz6nk6sd5I https://t.co/gxSN57QpSa
2021-12-01 23:52:39+00:00,aus_forum,"@naturistfred @BNODesk Science and to help us understand the virus.
There is some evidence that Omicron is a result of Human to Animal to Human transmission so understanding the link to animals is important."
2021-12-01 23:52:38+00:00,RobertoStekman5,"Estados Unidos mirando hacia Asia-Pacifico, Europa con los ojos en la factura de luz y su fronteral oriental con Rusia, America Latina es su inestabilidad constante por los cambios de gobierno y tratado de superar la pandemia. Y la cereza del pastel la pandemia con el Omicron."
2021-12-01 23:52:37+00:00,FledOneTwo,"Me cae re bien Nole pero es el típico dude europeo que no se ha vacunado, sus razones deberá de tener pero le da en la madre a todos y ahorita se sacaron su variante Omicron para espantar más a la banda y todos se vacunen, chinga! https://t.co/jjGRTQ4nGA"
2021-12-01 23:52:36+00:00,Teldra2,"@EffMktHype A lot of uncertainty about policy reaction on omicron, paired with a surprisingly hawkish fed (bad timing, as usual) resulted in a high vix level. Retail buying was not enough, so now risk off moves. Taxes hedges burned. -5% from ATH feel like a lot of pain to many."
2021-12-01 23:52:34+00:00,marrihendrix,$SPY And we haven’t got the news of Omicron reaching USA yet… 👉
2021-12-01 23:52:34+00:00,mount_xm,@andrew_lilico Everyone is going to get the sniffles and then natural immunity. Everyone should be kissing South africans.Go Omicron 😆
2021-12-01 23:52:34+00:00,avalencia2o,"Película de 1960; ya sabían como asustar a la gente....""la variante omicrón"" solo existe en la mente de la OMS para someter a personas..... https://t.co/Dnldo4l8Mc"
2021-12-01 23:52:34+00:00,LCHC_CA,"California ha confirmado su primer caso de la variante #Omicron. Los californianos pueden protegerse vacunándose, reforzándose, usando una máscara, haciéndose pruebas si tienen algún síntoma y limitando los viajes.

Para obtener más información visite: https://t.co/AGdyMMa0P6 https://t.co/Xcqr1EYhID"
2021-12-01 23:52:31+00:00,NancyTracker,"South African Doctor who discovered Omicron virus says the world has gone absolutely bonkers.

""Nothing I have seen about this new variant warrants the extreme action the UK Government has taken in response to it. No one in South Africa is hospitalized
."" https://t.co/DoHh05gMbL"
2021-12-01 23:52:30+00:00,C_Valdivia11,No mameeen como que la variante omicron no nos convierte en transformers y podemos ser Decepticons 😱😱😱
2021-12-01 23:52:29+00:00,SueSaysEnough,"@TheOGpianoGeek @WolfWolfBlue2 You know, it makes sense to put up some restrictions for a couple of weeks until we know a bit more about omicron. The operative word here being ""sense"". Eh, won't work! Wear your mask, wash your hands, no unnecessary travel."
2021-12-01 23:52:29+00:00,htroko,Omicron COVID variant was in Europe before South African scientists detected and flagged it to the world https://t.co/DGbQf8PACp @CBSNewsより
2021-12-01 23:52:28+00:00,JTMontgomery8,@CT_Bergstrom Are they specifically testing people who have recently been to S Africa under the mistaken belief that Omicron originated there?
2021-12-01 23:52:27+00:00,ferglinka,Novembro foi o mês com menos mortes de covid no Brasil / Confirmação de casos da variante Ômicron no Brasil https://t.co/lxwmcTsFUH
2021-12-01 23:52:27+00:00,gabycuba,"Menos de una semana ha pasado desde que las autoridades de #Sudáfrica informaron a @WHO sobre una nueva #covidvariant del #SARSCoV2

Desde entonces, crecen los temores y especulaciones sobre la facilidad de propagación de #Omicron https://t.co/eqLXWtrThg"
2021-12-01 23:52:26+00:00,MKucala,"Dow stages wild, 1,000-point swing and stocks see sharpest U-turn lower in over a year, as US confirms 1st omicron case https://t.co/toMybD3ez7 California &amp; San Francisco departments of public health confirmed that a recent case of COVID in California caused by omicron’ (Fauci)"
2021-12-01 23:52:26+00:00,jgee,I think people assume I’m mispronouncing “Omicron Variant” as a bit but I assure you all it is not.
2021-12-01 23:52:25+00:00,littleyoungling,personally I can't wait for omicron covid lockdown 2.0 I'm gonna get addicted to new and even more exciting substances
2021-12-01 23:52:25+00:00,AlanJenkins2,"@JamesMelville Are there any authenticated cases of people getting seriously ill with the Omicron variant ? Because unless there are,its transmissability and ability to beat the vaccines don't really matter."
2021-12-01 23:52:24+00:00,JoeyTwoStep,2/ so any admission that an omicron patient has appeared is at hospital stage? Thereby indicating it’s had a few days to network in the community?
2021-12-01 23:52:24+00:00,JoeyTwoStep,1/ Omicron can only surely be detected by hospital testing? They have no data on general testing because the standard testing only tests for Covid. Then you isolate. So presumably all omicron positives are hospital admissions only?
2021-12-01 23:52:23+00:00,moth_dragon,"TIL omega literally means ""big O"" and is pronounced like the vowel in 'raw', and omicron means ""little o"" and is pronounced like the vowel in 'row'"
2021-12-01 23:52:22+00:00,Patriot_Trapper,"Uh-oh.. Omicron is already here. Part of the benefits of globalism! From https://t.co/BDTZBUujo3 to California, it was just a matter of time before any variant from around the world makes it's way to Fauci."
2021-12-01 23:52:21+00:00,3yeAmHe,I wonder how the many news hits and exposure  for the Omicron variant in South Africa has anything to do with that recent ban of African immigration to the US…I’m sure a lot.
2021-12-01 23:52:21+00:00,mxblanc,"As a former transformer kid, Omicron sounds like a transformer"
2021-12-01 23:52:20+00:00,BreakingIEN,#BREAKING: U.S. CDC investigating suspected Omicron cases in several U.S. states - Politico
2021-12-01 23:52:20+00:00,robfwtx,"Omicron Prompts Swift Reconsideration of Boosters Among
Scientists 
https://t.co/kUv8V8Zdu2"
2021-12-01 23:52:20+00:00,Luzpenatv,"#Omicron | 🧵THREAD ⬇️

A look inside the @UCSF lab where the 1st #Omicron case in the U.S was detected.

The case was discovered through genomic sequencing in the lab of virologist Dr. Charles Chiu.

@abc7newsbayarea #COVID19 #VariantOmicron #Variant 
📷: Susan Merrell / UCSF https://t.co/awTpwELx5c"
2021-12-01 23:52:20+00:00,kopptisch,"»A doctor who was one of the first people in the world to become infected with the #Omicron variant says he believes he caught the virus when he was in London for a major medical conference attended by more than 1,200 health professionals.« #COVID19  https://t.co/VURS6vvP9B"
2021-12-01 23:52:19+00:00,robfwtx,"Biden Projects Normalcy and Optimism as Omicron Poses New
Threat 
https://t.co/3a5fMmva9i"
2021-12-01 23:52:19+00:00,jcvsliosa67,Fauci announces first Omicron variant case in the US https://t.co/3h4621Aocz
2021-12-01 23:52:17+00:00,TimeBalkan_,"DSÖ: Omicron varyantı en az 23 ülkede görüldü, aşıların etkisi henüz bilinmiyor https://t.co/4F8Ywd4Xge"
2021-12-01 23:52:14+00:00,BoroBundy,"Listen to this report from Tom Yamas on the #TodayShow, regarding the #OmicronVariant. 
Pay close listen to what he says at the 40-second mark:
""... where people were #vaccinated... [#Omicron] spread rapidly.""
https://t.co/XjP8atSQPr
#WakeUp, folks. 
The #vax IS the #disease."
2021-12-01 23:52:09+00:00,constructorc2,"@Noriega78211189 #Omicron ,me hace pensar en los transformers .😊"
2021-12-01 23:52:07+00:00,son_medya,"Tehdit büyüyor: Arabistan, Norveç ve Nijerya'da ilk Omicron vakaları
https://t.co/N1Fv2enB7M #koronavirüs #omicronvaryantı #COVID19 https://t.co/haG5xhxqrq"
2021-12-01 23:52:07+00:00,zacharymahabir,just be ready to hold all your shares of everything for an upsettingly long amount of time. no moe mediums in the land of omicron
2021-12-01 23:52:06+00:00,jaybadger14,@marcus_uf @NIONenad And who brings up Covid and Omicron now in every sure and in every third tweet?
2021-12-01 23:52:06+00:00,el_nacionalista,Variante ómicron llegó a EEUU https://t.co/aYG6aSIcC5
2021-12-01 23:52:05+00:00,nortedigital,"#Ómicron #Salud #HacemosPeriodismo

Según el secretario de Salud, Felipe Sandoval Magallanes, la intención no es alarmar a la población, sino prepararse

https://t.co/nrFqp9LxHu"
2021-12-01 23:52:04+00:00,FOX10News,Inside look at local lab hunting for COVID Omicron variant in Mobile https://t.co/g29tJovfae
2021-12-01 23:52:03+00:00,guddah02,@Complex Omicron Persei 8
2021-12-01 23:52:02+00:00,Oniphodente,"@tricolor0003 Cara, nem chegou o Natal e tem ANTIVAX que trouxe a Omicron pra São Paulo... Eu não tenho tanta fé no ser humano..."
2021-12-01 23:52:02+00:00,ADelCastillo59,PAHO urges public health measures and vaccination in light of Omicron variant https://t.co/Xc4WvbGU8g
2021-12-01 23:52:00+00:00,metalwilliam1,@CBCNews The omicron variant is not deadly. Shame you are such lying phucks
2021-12-01 23:52:00+00:00,TatlFail,EU to start considering mandatory vaccines because of Omicron. https://t.co/9A9whAM8mC
2021-12-01 23:52:00+00:00,chacha72kobe4er,"$SOFI boring day because of Fed and Omicron which caused the market to dive into red sea. Will be back up soon! Just one 13F filing and Noto got more shares via exercising his options.  
https://t.co/tLzJTAQUN6 https://t.co/M1Ca5weZhB"
2021-12-01 23:52:00+00:00,OmglolU,"Omicron is so heavily mutated in such worrisome ways — with more than 50 alterations in total, https://t.co/w5xtoB4kfX"
2021-12-01 23:52:00+00:00,noticierovv,"#1Dic OMS ve posible que vacunas reduzcan eficacia ante variante ómicron https://t.co/UvoU60ghp7 

#NoticieroVenezuela #Salud #OMS #Omicron https://t.co/hOAyjEIVtN"
2021-12-01 23:51:59+00:00,DrJaimeAnne,"@Cairo67Unedited @angie_rasmussen Yes, but that’s not unique to omicron and asymptomatic community transmission isn’t fully characterized from prior variants yet."
2021-12-01 23:51:58+00:00,LogsMario,"@AlanfromBigEasy @thechurchcom @ZubyMusic Bruh i bet you’re shaking right now because of omicron.

It’s funny when all you have to do is to stop listening to the media and suddenly it doesn’t affect you anymore"
2021-12-01 23:51:56+00:00,Charlie_Rogel,"Ya pensaba borrar mis stickers de Cardi B diciendo ""Karanavairus"" y sale la variante ómicron, vale cake."
2021-12-01 23:51:55+00:00,AngelFigarella8,"Película Italiana de 1963 ""LA VARIANTE ÓMICRON"". ""EL DÍA QUE LA TIERRA FUE CONVERTIDA EN UN CEMENTERIO"". https://t.co/wuJS9FS7co"
2021-12-01 23:51:55+00:00,thcullimore,I'm confused.  How do they know it's the Omicron variant?  Are they directive testing for that? I know they weren't for Delta.
2021-12-01 23:51:53+00:00,boba1z,"They’re trying to kill us all. Especially when Omicron is on our doorstep. We need CDC research on transmissibility and how severe it is NOW.
At what point does loyalty to party become a crime against humanity?
Try them in the International Court of Justice. https://t.co/BmldiHWC52"
2021-12-01 23:51:53+00:00,JosephLemire198,@RadioCanadaInfo Ah oui c'est évident ils ne protègent pas contre le variant delta mais pour le Omicron oui ? https://t.co/nt0TqRcpUC
2021-12-01 23:51:53+00:00,ings4palin,"@StormyRose01 @imUrB00gieman it is indeed a fake poster , but there was a UFO movie in 1963 called Omicron"
2021-12-01 23:51:52+00:00,KittyParyu,Engraçado como a covid e a ômicron sempre são taxadas de “o vírus chinês” e “o vírus sul-africano” e quando surge um vírus na Europa sempre chamam o vírus pelo nome da doença e não pelo país de origem… enfim o racismo escancarado
2021-12-01 23:51:50+00:00,ERstonks,"There's NO bad news for the stock to act the way it did today, in fact more people are piling in and we've had GREAT NEWS. WHO said omicron is mild. The stock was at higher levels when covid was still pretty bad, This very well could be the dip before the rip. #AMC #AMC"
2021-12-01 23:51:50+00:00,BrendaMcCullou5,Omicron variant is likely to come to Philly region. This Penn lab may be the first place that spots it. https://t.co/PgAM0ADhRB via @phillyinquirer
2021-12-01 23:51:50+00:00,ToonRami,Just found out I wont be able to see my family during the holidays for the 3rd year in a row. Thank you Omicron :)
2021-12-01 23:51:49+00:00,NewsOfAmerica4,Fears of Omicron variant spark huge spike in Covid testing in NSW https://t.co/eDshKcx8Bq
2021-12-01 23:51:46+00:00,JuCo123456,"@DrSamPage OMICRON is “EXTREMELY MILD” according to the South African doctor who identified it, and other African health officials. We see through your SCAM, Sam. 

https://t.co/BZW9ZpTUGg"
2021-12-01 23:51:46+00:00,worldnews24eu,"The border closures due to the new variant of covid-19 are ""unfair"" and ""ineffective"", said the UN Secretary General, Antonio Guterres, referring to the omicron variant https://t.co/CuY1DtZU5J"
2021-12-01 23:51:44+00:00,ChrisBlec,"Unvaccinated people can't travel.

Yet Omicron is spreading globally (with its sore throats and its mild achiness). 

Let that sink in for a moment........

Now explain to me why I can't sit down for dinner in New York City. 

https://t.co/HdYO0QKEbx"
2021-12-01 23:51:43+00:00,JessicaFreitag1,"Doctor in South Africa who discovered the omicron variant says that if it is fast-spreading with mild symptoms as they expect, it will be a useful step on the road to herd immunity.

https://t.co/wnPYyqZqCY"
2021-12-01 23:51:43+00:00,JiashuTW,"不擔心Omicron變種。1) 症狀輕微，南非住院率持平。2)　mRNA在100天內可以開發新疫苗。3)輝瑞特效藥，1Q22上市。

不擔心FED升息。1)鮑威爾只是在參議院投票前爭取支持，連任確定後就轉鴿派。2)就算升息也不會幅度大到壓抑強勁經濟成長，美國明年還要期中選舉。

美股健康修正5%，台股依舊便宜，續抱。"
2021-12-01 23:51:43+00:00,9_breaking_news,MARKET REPORT: Investors Remain Uncertain about Omicron’s Impact https://t.co/Zzq0zR0pvu
2021-12-01 23:51:42+00:00,mrcoonie,"Their fear mongering has worked yet again, shame on those firms, shame on you.                         Christmas parties cancelled as firms fear spread of Omicron variant - The Times and The Sunday Times https://t.co/8d5W5QckWi"
2021-12-01 23:51:42+00:00,LemonDr91669323,"@GregAbbott_TX @KenPaxtonTX Not FEDERAL, or anyone who has FEDERAL contracts!  Quit pandering! And now Omicron is here!  You are such a f’ng HYPOCRITE!  You ban masks as being a “choice” but you want abortion mandates?  HYPOCRITICAL POS! And a DICTATOR!  @BetoORourke 2022! #BetoForGovernor"
2021-12-01 23:51:39+00:00,Razorbackintime,When I heard Omicron was here I just assumed my new overlord was Lrrr. https://t.co/1yh6AhJI3f
2021-12-01 23:51:39+00:00,Loi20759662,@breakingmkts So that’s means that we all who has been fully vaccinated including the booster shot now have to get the new Omicron shot ? Nice
2021-12-01 23:51:38+00:00,lysiane2212,"🛑💉Variant Omicron : le PDG de Moderna juge prématuré de se prononcer sur l'efficacité de la 3e dose
 https://t.co/pdtf3ZIocH"
2021-12-01 23:51:38+00:00,Danno2295,"Have any of you ""journalists"" asked, if everyone out of the country has to show a negative PCR test to come into Canada, how did the Omicron variant get in? https://t.co/8kZieTA8cJ"
2021-12-01 23:51:38+00:00,liamgareau,"""Omicron! Omicron you guys!"" https://t.co/7kOzK0DlQp"
2021-12-01 23:51:37+00:00,Elisabeths88,"@MPensas2 @Bironnik200 @sanidadgob Pues le voy a dar una primicia sabe dónde está Omicron pues aquí 👇
Me he enterado ayer es una película de 1964 que no la he visto ni la conocía que le parece ? 
A mi que juegan con nosotros 
Omicron está en Paramount films en exclusiva https://t.co/M4T9Ak6Wid"
2021-12-01 23:51:36+00:00,apache448,Sanidad reconoce en un documento oficial que no ha hecho cribados para detectar la variante Ómicron: https://t.co/KiLMLuF2Rc
2021-12-01 23:51:36+00:00,SkaneDNikola,"@Alya__O À cause du ""Omicron"" ?"
2021-12-01 23:51:35+00:00,BCouch99,HMMM🤭 #Omicron #OmicronVariant #OmicronVarient #COVID19 https://t.co/7FnFrZE7Q4
2021-12-01 23:51:35+00:00,jonny_008_,@JuliaHB1 @NorwayinUK It’s the omicron did it
2021-12-01 23:51:34+00:00,Nucl3arCowb0y,@TomFitton hAvEnT yOu HeArD oF oMiCrOn?
2021-12-01 23:51:34+00:00,philipcross2018,"omicron people still hasn`t been proven to be worse than normal covid, yet the rules are back, but the media says it`s symptoms are mild, so what is the government up to and why are they lying to us about it."
